profile,follower
1409950,6238996
1409281,74947059
1409950,9278245
1411923,2467244
1411923,200227140
1408696,53241455
1408696,74536718
1400087,1775967
1408696,74947059
1400087,1893014
1400087,2048563
1412273,12369242
1393304,244649216
1400087,2407752
1400087,2578290
1400087,2745257
1400087,3128081
1412901,74947059
1416281,24543818
1415195,192591618
1415195,202275328
1416281,188889846
1400087,4673519
1393304,309827316
1416686,65589042
1400087,6708527
1400087,7265058
1400087,7319793
1418460,4313907
1420183,2253476
1418460,7159602
1418460,7738798
1417220,32512704
1420253,2011055
1417220,114267823
1400087,11014820
1420183,54202599
1420183,55094982
1420183,186235533
1400087,13478061
1418460,31732762
1418460,86107251
1420253,14332492
1400087,17413622
1420253,107530985
1420495,30671620
1420253,173389234
1420806,4176692
1400087,24076816
1420806,24699157
1420806,48196389
1422164,1710506
1420495,121367397
1422592,184413022
1400087,31676665
1423784,1786818
1400087,53337912
1400087,55792165
1400087,58065309
1400087,66697864
1424841,4416702
1424841,6601622
1425649,1546652
1424841,11478896
1424841,230740102
1423784,251211804
1423784,387781449
1423342,4023239
1400087,80229969
1429368,1538925
1429368,1612227
1429368,1822629
1429368,1877345
1429368,2231454
1429368,2675139
1429368,3128621
1429368,3198050
1429368,4420708
1429368,6512027
1429368,6681559
1429368,7811639
1429368,7813830
1429368,10561670
1429368,14583337
1429368,17758602
1429368,27090672
1429368,36194589
1429368,45025502
1429368,63369392
1429368,91218790
1429368,113730009
1429368,154738720
1429368,181758373
1427787,4011107
1427787,23668682
1427787,137058294
1423342,37888922
1423342,88911362
1427458,5728165
1427458,20656991
1427458,23951826
1427458,176678480
1432066,1592139
1432066,1621534
1432066,3941545
1432066,21265837
1432066,23053358
1432066,43487696
1431876,52505955
1433645,4134094
1432262,1509027
1432262,1573013
1432262,1718380
1432262,1993828
1432262,2004670
1432262,2335094
1432262,2547211
1432262,2622092
1432262,2645655
1432262,2728210
1432262,2818498
1432262,3039445
1432262,4080864
1432262,4258926
1432262,4450066
1432262,5318108
1432262,6129869
1432262,8021332
1432262,9224103
1432262,9375794
1432262,9745399
1432262,10516652
1432262,10772774
1432262,11966168
1432262,12290328
1432262,12322272
1432262,15413270
1432262,17846533
1432262,20588838
1432262,23668346
1432262,23951826
1432262,24542137
1432262,27772427
1432262,33633630
1432262,35404070
1432262,42409165
1432262,45493596
1432262,45982673
1432262,46807975
1432262,48353067
1432262,54202091
1435013,1485835
1432262,61214916
1435013,7629331
1435013,80046303
1432262,81737473
1432262,82690443
1432262,86042210
1432262,106546671
1432262,146123447
1432262,159772791
1432262,166128329
1432262,170045070
1432262,170812686
1432262,189590109
1432262,198357563
1432262,211261134
1432262,216064787
1432262,222051884
1432262,223712788
1432262,247287095
1432262,259111843
1432262,404645316
1435252,1506512
1435252,8704123
1435252,22946118
1435252,78132875
1435252,83523353
1435252,135651165
1435252,139246378
1436063,2692547
1436613,7268961
1436627,2827233
1436627,5718703
1437577,3059718
1437577,7019952
1437577,11517848
1437577,17747055
1437577,28475425
1437577,52133066
1437664,2181863
1438669,37583099
1439470,4906606
1438669,147039263
1438669,151536814
1439470,11562712
1439470,66674565
1439470,117885740
1438669,167021346
1439470,206973887
1438669,174293116
1438669,216521098
1438669,274180287
1440339,1541669
1441164,89246370
1442064,23086093
1442064,39165183
1442064,68696257
1442064,142536049
1442586,2400955
1443857,1474396
1443857,1541669
1443857,6087126
1443857,10516652
1443857,13323255
1443857,37074605
1443857,51895787
1443857,86042210
1443857,102826865
1443857,150757985
1443857,309464657
1444330,2406488
1444330,3776256
1426007,10434689
1444330,14816870
1445797,53521299
1445797,55142858
1445797,161228086
1445797,234115376
1445797,358093358
1447232,11560522
1447232,11717460
1447232,11956221
1447232,12789896
1446817,32124354
1447232,26440687
1447232,97778375
1444330,126058254
1449156,4792467
1449328,2284432
1449328,11613633
1449328,12905536
1449328,38109456
1449328,428213633
1449539,1894578
1450230,24302415
1450601,44293991
1450493,1957661
1450493,2269521
1450493,3129744
1450493,3318506
1450493,4906606
1450493,5356160
1450493,9282822
1450493,9796519
1450493,10490052
1450493,10853167
1450493,11491774
1450493,15593268
1450493,17352525
1450493,19033456
1450493,19737742
1450493,22602528
1450493,27280057
1450493,29155192
1450493,30060972
1450493,32865690
1450493,36470467
1450493,66796916
1450493,69498582
1450493,78555359
1450493,87886569
1453232,1836845
1453232,2015769
1453232,2818602
1453232,3605304
1453232,6430691
1453232,7022384
1453232,16634307
1453232,20421143
1453232,74947059
1451184,1768214
1451184,2459735
1451184,2689629
1451184,3292501
1444330,325785628
1451184,6640941
1450493,116984281
1450493,131732433
1451184,11252938
1451184,11603327
1451184,11936171
1451184,13134299
1450493,155878359
1451184,25924074
1450493,178933293
1450493,181130475
1451184,36592180
1451184,45982673
1451184,49053489
1451184,53337912
1451184,74947059
1450493,224475105
1451184,142456180
1451184,159613641
1451184,165514584
1451184,218546404
1451184,222051884
1451184,268003069
1453987,7747853
1453987,14318458
1453987,18425180
1454703,1485835
1454703,1890789
1454703,3058746
1454703,3198154
1454703,3853740
1454703,24232608
1454703,118246666
1457209,24302415
1457209,74947059
1458919,1747799
1458919,4103001
1458919,9155530
1458919,175614830
1460206,3116250
1460912,3284187
1460912,5195016
1460912,213194824
1461292,3211181
1461954,6928949
1461954,28383670
1461954,192220887
1462217,22760163
1462217,23350130
1462217,49407063
1462813,1923543
1462813,3533550
1462813,13392564
1463917,45617148
1464070,2939793
1464070,3070247
1464070,9224103
1464070,129971185
1464070,170723402
1465259,1536048
1465259,1751149
1465259,3163559
1465259,8631802
1465259,9438373
1465259,11438740
1465259,22767847
1465548,1675754
1465548,2764706
1465548,7093768
1465548,8829102
1465548,9224103
1465548,16705401
1465548,31191673
1466761,1586799
1466761,2541655
1466761,2719151
1465548,77815459
1465548,79725333
1466761,4023239
1466761,5755181
1466761,5905802
1466761,7501304
1466761,7708298
1466761,11104219
1467332,2265800
1467332,3674672
1467332,46514354
1467332,74947059
1467332,78951407
1467332,134043806
1467332,251092961
1465548,97649898
1465548,125416787
1465548,136367723
1465548,151233131
1465548,168170070
1469650,5299958
1465548,200676713
1466761,20506514
1466761,20588838
1466761,25451743
1466761,38465939
1465548,250265640
1465548,259132787
1466761,47725653
1466761,74947059
1466761,136716374
1466761,143447072
1466761,165344324
1466761,166217464
1466761,222051884
1469770,5338339
1469770,74947059
1466761,294452006
1466761,336509247
1466761,343322415
1469803,1668707
1469803,2115272
1469803,3082723
1471387,1506088
1471387,2231454
1471387,3695826
1471387,9552322
1471387,15527363
1471387,23014905
1470566,5905802
1470566,97460564
1471959,1554708
1470566,136716374
1471959,46339066
1471959,181120766
1472199,17960128
1472199,286667206
1474030,1579057
1474030,1911296
1474030,2415495
1474030,2779999
1474030,9945155
1474030,75906862
1474030,92907376
1474030,149664212
1474396,4864511
1474396,52071170
1474396,182367889
1474534,1675754
1474534,2293897
1474534,2645655
1474534,28048401
1474534,62233621
1474534,107303922
1474884,2043504
1474884,43020505
1474884,166738872
1475262,6301906
1475262,16670247
1475262,40112297
1400087,216139995
1400087,235659186
1400087,254341616
1400087,268003069
1476191,3841002
1476191,5854229
1476191,8684250
1476191,12330213
1476191,27384098
1476191,148863035
1476552,10709892
1476552,74947059
1478376,5512419
1478376,11971031
1478877,3862686
1478376,248359532
1478376,290639986
1478877,19221842
1478335,2415495
1478335,2645655
1478335,4007255
1478335,4926732
1478335,6119087
1478335,16521898
1478335,19187386
1478335,32908517
1478335,34434904
1478335,74947059
1478335,86042210
1478335,90937315
1478335,107677774
1478335,135800537
1482475,74947059
1478335,173226409
1482917,2374452
1482917,2675139
1482917,2868363
1482917,6585141
1482917,45661392
1482917,202600333
1485412,142832818
1485570,11274548
1485570,20309052
1485570,112856407
1485694,1669144
1485694,1833789
1485694,4878946
1485694,6585141
1485694,8040675
1485694,12501545
1485694,164634638
1485772,2255179
1485835,7228550
1485835,19296893
1485772,189838318
1486757,324548338
1486901,16166903
1486901,74947059
1487193,1630712
1487193,5280481
1487193,88147549
1488049,87364868
1488521,25402688
1488521,33612032
1491041,2366675
1491174,3098749
1491174,4807363
1491174,27772427
1491174,86107251
1492269,187816071
1493274,1552192
1493823,136716374
1494548,3049649
1494548,4648969
1494548,4957239
1494548,7679140
1494548,9438373
1494548,19620007
1494548,28625970
1494548,53693082
1494794,2423755
1494794,33490352
1494794,172878646
1494915,1586872
1494794,212781026
1494915,24932835
1494915,83036463
1495124,1702308
1495124,6704359
1495124,8212521
1495829,2910285
1495829,30799902
1496403,1621534
1496403,1775881
1496403,2645655
1496403,3447200
1496403,59172014
1497861,10001976
1498147,4096007
1498147,74663225
1498485,17656516
1498485,189473408
1498719,11686509
1498719,184642917
1500018,6470356
1500247,5586704
1501077,12630041
1501077,74947059
1501518,60119801
1501518,134080322
1501518,142299749
1501769,4090411
1501518,205268629
1502854,2517502
1502854,3871998
1502854,4649711
1502854,5836709
1502854,5904590
1502854,9614321
1502854,10489804
1502854,50319167
1502854,68442618
1502854,72459221
1502854,144848696
1503471,13438942
1503475,1968522
1503475,146042092
1506088,1719980
1506088,3650326
1506088,4261206
1506088,11540848
1506088,13617387
1506088,15527363
1506512,2435610
1506512,8199872
1506088,70775258
1506512,13068769
1506512,16605667
1506512,16783016
1506088,210926300
1506088,274246720
1507736,1588583
1507736,2489921
1508289,36194589
1507736,4187512
1507736,5346313
1507736,5750618
1507736,12157998
1508762,3460768
1509853,3629242
1509853,4568625
1509853,63108784
1509027,3640033
1509027,11252938
1509333,259111843
1509027,66853154
1509027,70949851
1509027,74936018
1510862,2211732
1510862,14942575
1510093,53296279
1510862,98884664
1509027,168816190
1509027,192366623
1509027,215286629
1509027,236111670
1512573,14662967
1512573,77269339
1511336,2467244
1511336,3871998
1511336,83036463
1512975,1820598
1512975,2239038
1512975,2829806
1512049,22725849
1514394,5216007
1514394,5869280
1514394,7683651
1514394,74947059
1514394,94190145
1514394,100676461
1516077,19558249
1518127,8820959
1518127,25812755
1518127,78656702
1518127,123052063
1520705,3007273
1510976,1537848
1510976,1739583
1510976,2295868
1522547,4842246
1510976,4842246
1510976,5634966
1510976,5976581
1510976,11763310
1510976,37058229
1510976,39633255
1510976,46790686
1510976,165060332
1522650,3430026
1519807,2681607
1519807,4256446
1519807,6708527
1519807,7265058
1519807,7359280
1519807,9515025
1519807,20373242
1519807,32760095
1524370,11414989
1524370,130047155
1524370,177216316
1525431,4032947
1524405,15327881
1524405,19790925
1524405,74947059
1521774,2899535
1521774,5631632
1521774,281674349
1526001,37412933
1526001,74947059
1526001,80616230
1519807,64431863
1519807,74663225
1526436,1820024
1526436,7183335
1519807,123826786
1519807,142456180
1519807,143913332
1519807,155878359
1519807,169791973
1519807,170045070
1519807,176477022
1519807,200297791
1519807,244649216
1527475,1721451
1527475,8010036
1527475,170045070
1532253,2057035
1532253,2552241
1532253,5685446
1532253,14955801
1534608,6695962
1536048,1929391
1536048,10402564
1536048,12093960
1536048,15449347
1536048,38194625
1536048,116496766
1534608,255683539
1534608,264863896
1534608,322425456
1534608,392762432
1536437,26119712
1536849,1617195
1536849,12051931
1537003,1775967
1537003,2365375
1536849,23793322
1536849,24802635
1537003,13002100
1536849,90037502
1536849,180704362
1537003,160756051
1537003,243729411
1537153,1960471
1537153,2461339
1537153,4192182
1537153,9651725
1537153,12579028
1537153,14292784
1537153,137908065
1537153,142238234
1537153,173389234
1537848,1739583
1537848,3961929
1537848,4842246
1537848,6681559
1537848,25086327
1537848,165060332
1537980,4792467
1537980,11686509
1538235,8739564
1537980,36661391
1538235,74947059
1538925,1822629
1538925,1877345
1538925,2675139
1538925,2868363
1538925,3128621
1538925,4462885
1538925,5453163
1538925,6512027
1538925,7683651
1538925,7811639
1538925,7813830
1538925,7931322
1538925,8165422
1538925,9213457
1538925,10561670
1537209,86053003
1538925,17758602
1538925,26696235
1538925,36194589
1538925,113730009
1538925,154410531
1538925,154738720
1538925,181758373
1539720,5132742
1539720,12794688
1540896,1833789
1540896,2157728
1540896,2442051
1540896,2504227
1540896,2875929
1540896,3101304
1540896,3445313
1540896,3782707
1540896,4109499
1540896,6015421
1540896,8639949
1540896,9026668
1540896,11671919
1540896,16219574
1540896,16689132
1540896,22524632
1540896,38172519
1540896,74947059
1540896,75424241
1540896,119946190
1540896,151877045
1540896,165344324
1541322,1586872
1541578,3716623
1541578,3961014
1541578,6039821
1541944,2645655
1541944,3162520
1541944,6737777
1541944,42940593
1542412,1689956
1542412,13173992
1542412,32865690
1542412,121111546
1541669,1628177
1541669,1824199
1541669,2048563
1541669,2261575
1541669,2535384
1541669,2541655
1541669,2589817
1543664,2863124
1541669,2896735
1543131,1804043
1541669,3057925
1543131,7359280
1541669,4802012
1542945,11252938
1543131,9693933
1543131,13930131
1541669,5651596
1541669,6089584
1542945,233894813
1541669,9224103
1543131,43587674
1541669,9375794
1543131,45875022
1541669,11615280
1543131,98920449
1543131,133209249
1543131,142456180
1543131,150505016
1543131,195469833
1544692,4822441
1544692,56155996
1545365,2157728
1545365,2875929
1545365,6316507
1545365,119946190
1541669,31725498
1541669,46086861
1541669,47365705
1541669,62870354
1541669,65385304
1541669,73929666
1546536,1708299
1546536,17747055
1546536,20588838
1546421,268944556
1546536,44935410
1546536,246576360
1546566,5096819
1546652,3268889
1546652,96780681
1547377,163941075
1541669,76463834
1541669,80229969
1541669,107303922
1541669,123826786
1541669,134458630
1541669,135651165
1541669,142456180
1541669,150505016
1541669,154555352
1541669,165344324
1541669,167566586
1548662,85567472
1541669,170812686
1541669,173172013
1541669,177738481
1541669,180561977
1549229,83398134
1541669,201914992
1541669,203888542
1541669,232213500
1551965,26157744
1551965,110642159
1541669,257100568
1552192,5905802
1541669,297496568
1552192,11104219
1541669,329526423
1552192,140099715
1553329,3055632
1553329,3136650
1553329,3836508
1553329,5586637
1554708,3640049
1554708,4551978
1554708,11252938
1554708,182925506
1554860,38595630
1555135,1893014
1555135,7319793
1555135,12239897
1555135,24076816
1556277,201789475
1555135,36859757
1555135,51895787
1555135,201914992
1556789,6193371
1558280,3340861
1558280,6771442
1558280,151233131
1558730,22402904
1558730,30007570
1558730,49144838
1558730,57103434
1558730,137712367
1561497,1667168
1561497,1807431
1561497,2015769
1563664,4819913
1563854,3399537
1563854,10659212
1563854,45875022
1563854,70168931
1565166,46289445
1566878,19893822
1567633,2015203
1567633,10168019
1567633,203474600
1567746,5057796
1569211,1969288
1569211,13377267
1569211,52705875
1569211,87577334
1569736,204993968
1570381,9525666
1570381,17137157
1570381,143433354
1570381,185503992
1570484,2689429
1570484,3344682
1571359,133458856
1571620,1630712
1571620,2557278
1571620,4023239
1571620,6745290
1571620,18929202
1571620,38300797
1571620,69830459
1572640,136194846
1573789,3867313
1571620,122341716
1573789,22604537
1573789,91425740
1573862,4756500
1571620,333219326
1573013,1676411
1573013,1868398
1574666,3481562
